date,hour,area,electricity demand(MWh)
2021-12-18,14,제주도,732689
2021-12-18,15,제주도,717364
2021-12-18,16,제주도,735145
2021-12-18,17,제주도,815825
2021-12-18,18,제주도,882599
2021-12-18,19,제주도,893385
2021-12-18,20,제주도,877000
2021-12-18,21,제주도,848282
2021-12-18,22,제주도,814347
2021-12-18,23,제주도,798106
2021-12-18,24,제주도,776928
2021-12-19,1,제주도,742060
2021-12-19,2,제주도,702183
2021-12-19,3,제주도,678845
2021-12-19,4,제주도,666375
2021-12-19,5,제주도,665481
2021-12-19,6,제주도,677696
2021-12-19,7,제주도,698163
2021-12-19,8,제주도,718093
2021-12-19,9,제주도,705126
2021-12-19,10,제주도,639020
2021-12-19,11,제주도,614882
2021-12-19,12,제주도,599464
2021-12-19,13,제주도,610014
2021-12-19,14,제주도,597377
2021-12-19,15,제주도,595681
2021-12-19,16,제주도,630047
2021-12-19,17,제주도,716010
2021-12-19,18,제주도,818631
2021-12-19,19,제주도,862724
2021-12-19,20,제주도,860350
2021-12-19,21,제주도,843895
2021-12-19,22,제주도,815736
2021-12-19,23,제주도,804955
2021-12-19,24,제주도,796805
2021-12-20,1,제주도,753081
2021-12-20,2,제주도,717981
2021-12-20,3,제주도,692676
2021-12-20,4,제주도,673259
2021-12-20,5,제주도,661873
2021-12-20,6,제주도,674887
2021-12-20,7,제주도,708560
2021-12-20,8,제주도,772220
2021-12-20,9,제주도,807575
2021-12-20,10,제주도,734482
2021-12-20,11,제주도,695702
2021-12-20,12,제주도,643897
2021-12-20,13,제주도,603826
2021-12-20,14,제주도,610109
2021-12-20,15,제주도,622546
2021-12-20,16,제주도,655379
2021-12-20,17,제주도,753071
2021-12-20,18,제주도,846607
2021-12-20,19,제주도,868283
2021-12-20,20,제주도,855630
2021-12-20,21,제주도,830521
2021-12-20,22,제주도,796167
2021-12-20,23,제주도,772330
2021-12-20,24,제주도,758135
2021-12-21,1,제주도,712671
2021-12-21,2,제주도,678229
2021-12-21,3,제주도,652343
2021-12-21,4,제주도,639324
2021-12-21,5,제주도,641973
2021-12-21,6,제주도,659309
2021-12-21,7,제주도,703630
2021-12-21,8,제주도,760699
2021-12-21,9,제주도,768359
2021-12-21,10,제주도,736473
2021-12-21,11,제주도,723888
2021-12-21,12,제주도,687830
2021-12-21,13,제주도,625531
2021-12-21,14,제주도,633119
2021-12-21,15,제주도,637999
2021-12-21,16,제주도,711953
2021-12-21,17,제주도,749920
2021-12-21,18,제주도,824070
2021-12-21,19,제주도,857105
2021-12-21,20,제주도,851911
2021-12-21,21,제주도,829300
2021-12-21,22,제주도,795477
2021-12-21,23,제주도,774851
2021-12-21,24,제주도,765762
2021-12-22,1,제주도,723699
2021-12-22,2,제주도,691742
2021-12-22,3,제주도,672635
2021-12-22,4,제주도,666807
2021-12-22,5,제주도,668738
2021-12-22,6,제주도,690387
2021-12-22,7,제주도,726719
2021-12-22,8,제주도,777251
2021-12-22,9,제주도,776255
2021-12-22,10,제주도,679737
2021-12-22,11,제주도,610939
2021-12-22,12,제주도,561052
2021-12-22,13,제주도,524946
2021-12-22,14,제주도,542743
2021-12-22,15,제주도,568540
2021-12-22,16,제주도,620698
2021-12-22,17,제주도,711319
2021-12-22,18,제주도,811687
2021-12-22,19,제주도,858212
2021-12-22,20,제주도,855061
2021-12-22,21,제주도,841678
2021-12-22,22,제주도,807340
2021-12-22,23,제주도,789266
2021-12-22,24,제주도,775806
2021-12-23,1,제주도,735671
2021-12-23,2,제주도,706684
2021-12-23,3,제주도,688000
2021-12-23,4,제주도,680894
2021-12-23,5,제주도,683096
2021-12-23,6,제주도,700412
2021-12-23,7,제주도,738655
2021-12-23,8,제주도,792017
2021-12-23,9,제주도,792277
2021-12-23,10,제주도,693482
2021-12-23,11,제주도,626452
2021-12-23,12,제주도,574987
2021-12-23,13,제주도,534785
2021-12-23,14,제주도,552344
2021-12-23,15,제주도,582642
2021-12-23,16,제주도,634725
2021-12-23,17,제주도,716524
2021-12-23,18,제주도,812533
2021-12-23,19,제주도,858394
2021-12-23,20,제주도,855744
2021-12-23,21,제주도,839227
2021-12-23,22,제주도,807779
2021-12-23,23,제주도,788780
2021-12-23,24,제주도,778967
2021-12-24,1,제주도,735685
2021-12-24,2,제주도,699206
2021-12-24,3,제주도,673929
2021-12-24,4,제주도,661307
2021-12-24,5,제주도,667132
2021-12-24,6,제주도,683605
2021-12-24,7,제주도,715455
2021-12-24,8,제주도,754618
2021-12-24,9,제주도,786292
2021-12-24,10,제주도,767563
2021-12-24,11,제주도,745246
2021-12-24,12,제주도,720277
2021-12-24,13,제주도,691084
2021-12-24,14,제주도,725705
2021-12-24,15,제주도,707094
2021-12-24,16,제주도,716644
2021-12-24,17,제주도,786150
2021-12-24,18,제주도,849382
2021-12-24,19,제주도,854077
2021-12-24,20,제주도,846113
2021-12-24,21,제주도,828772
2021-12-24,22,제주도,801633
2021-12-24,23,제주도,792585
2021-12-24,24,제주도,791220
2021-12-25,1,제주도,755000
2021-12-25,2,제주도,724717
2021-12-25,3,제주도,700980
2021-12-25,4,제주도,692925
2021-12-25,5,제주도,697515
2021-12-25,6,제주도,713654
2021-12-25,7,제주도,740273
2021-12-25,8,제주도,766614
2021-12-25,9,제주도,798865
2021-12-25,10,제주도,815800
2021-12-25,11,제주도,818674
2021-12-25,12,제주도,791777
2021-12-25,13,제주도,765994
2021-12-25,14,제주도,767618
2021-12-25,15,제주도,778936
2021-12-25,16,제주도,798328
2021-12-25,17,제주도,849172
2021-12-25,18,제주도,924010
2021-12-25,19,제주도,943704
2021-12-25,20,제주도,930953
2021-12-25,21,제주도,908080
2021-12-25,22,제주도,871525
2021-12-25,23,제주도,852294
2021-12-25,24,제주도,845474
2021-12-26,1,제주도,806269
2021-12-26,2,제주도,772446
2021-12-26,3,제주도,749748
2021-12-26,4,제주도,741260
2021-12-26,5,제주도,739325
2021-12-26,6,제주도,752214
2021-12-26,7,제주도,773356
2021-12-26,8,제주도,794355
2021-12-26,9,제주도,830880
2021-12-26,10,제주도,849132
2021-12-26,11,제주도,834245
2021-12-26,12,제주도,817066
2021-12-26,13,제주도,795331
2021-12-26,14,제주도,774938
2021-12-26,15,제주도,779233
2021-12-26,16,제주도,811713
2021-12-26,17,제주도,870675
2021-12-26,18,제주도,922455
2021-12-26,19,제주도,944066
2021-12-26,20,제주도,929192
2021-12-26,21,제주도,902540
2021-12-26,22,제주도,865747
2021-12-26,23,제주도,845069
2021-12-26,24,제주도,838146
2021-12-27,1,제주도,795565
2021-12-27,2,제주도,766598
2021-12-27,3,제주도,745062
2021-12-27,4,제주도,731373
2021-12-27,5,제주도,734156
2021-12-27,6,제주도,750933
2021-12-27,7,제주도,785346
2021-12-27,8,제주도,839692
2021-12-27,9,제주도,921427
2021-12-27,10,제주도,928443
2021-12-27,11,제주도,896043
2021-12-27,12,제주도,864000
2021-12-27,13,제주도,817686
2021-12-27,14,제주도,844188
2021-12-27,15,제주도,854699
2021-12-27,16,제주도,876264
2021-12-27,17,제주도,919317
2021-12-27,18,제주도,971357
2021-12-27,19,제주도,967330
2021-12-27,20,제주도,943942
2021-12-27,21,제주도,904943
2021-12-27,22,제주도,854130
2021-12-27,23,제주도,831539
2021-12-27,24,제주도,817607
2021-12-28,1,제주도,775204
2021-12-28,2,제주도,737272
2021-12-28,3,제주도,723113
2021-12-28,4,제주도,709159
2021-12-28,5,제주도,705909
2021-12-28,6,제주도,715858
2021-12-28,7,제주도,742821
2021-12-28,8,제주도,796769
2021-12-28,9,제주도,875307
2021-12-28,10,제주도,915328
2021-12-28,11,제주도,871384
2021-12-28,12,제주도,798303
2021-12-28,13,제주도,767820
2021-12-28,14,제주도,811808
2021-12-28,15,제주도,842396
2021-12-28,16,제주도,866657
2021-12-28,17,제주도,895729
2021-12-28,18,제주도,932662
2021-12-28,19,제주도,945606
2021-12-28,20,제주도,920643
2021-12-28,21,제주도,891916
2021-12-28,22,제주도,852842
2021-12-28,23,제주도,831829
2021-12-28,24,제주도,810699
2021-12-29,1,제주도,759632
2021-12-29,2,제주도,721621
2021-12-29,3,제주도,694682
2021-12-29,4,제주도,677916
2021-12-29,5,제주도,676162
2021-12-29,6,제주도,690471
2021-12-29,7,제주도,720439
2021-12-29,8,제주도,774759
2021-12-29,9,제주도,863323
2021-12-29,10,제주도,879813
2021-12-29,11,제주도,799005
2021-12-29,12,제주도,705022
2021-12-29,13,제주도,666568
2021-12-29,14,제주도,709052
2021-12-29,15,제주도,744514
2021-12-29,16,제주도,769111
2021-12-29,17,제주도,834212
2021-12-29,18,제주도,910393
2021-12-29,19,제주도,923483
2021-12-29,20,제주도,909364
2021-12-29,21,제주도,884106
2021-12-29,22,제주도,849510
2021-12-29,23,제주도,829506
2021-12-29,24,제주도,816749
2021-12-30,1,제주도,769900
2021-12-30,2,제주도,737756
2021-12-30,3,제주도,720559
2021-12-30,4,제주도,714821
2021-12-30,5,제주도,717600
2021-12-30,6,제주도,733441
2021-12-30,7,제주도,772252
2021-12-30,8,제주도,827038
2021-12-30,9,제주도,859254
2021-12-30,10,제주도,809853
2021-12-30,11,제주도,751161
2021-12-30,12,제주도,711342
2021-12-30,13,제주도,666386
2021-12-30,14,제주도,715545
2021-12-30,15,제주도,735557
2021-12-30,16,제주도,792917
2021-12-30,17,제주도,869889
2021-12-30,18,제주도,948544
2021-12-30,19,제주도,956465
2021-12-30,20,제주도,929741
2021-12-30,21,제주도,898672
2021-12-30,22,제주도,854470
2021-12-30,23,제주도,836455
2021-12-30,24,제주도,826697
2021-12-31,1,제주도,785526
2021-12-31,2,제주도,751025
2021-12-31,3,제주도,728992
2021-12-31,4,제주도,722648
2021-12-31,5,제주도,734424
2021-12-31,6,제주도,756348
2021-12-31,7,제주도,793153
2021-12-31,8,제주도,843539
2021-12-31,9,제주도,888078
2021-12-31,10,제주도,872030
2021-12-31,11,제주도,841335
2021-12-31,12,제주도,780530
2021-12-31,13,제주도,757247
2021-12-31,14,제주도,763425
2021-12-31,15,제주도,766404
2021-12-31,16,제주도,802435
2021-12-31,17,제주도,860375
2021-12-31,18,제주도,930722
2021-12-31,19,제주도,944279
2021-12-31,20,제주도,927448
2021-12-31,21,제주도,909711
2021-12-31,22,제주도,874073
2021-12-31,23,제주도,853583
2021-12-31,24,제주도,849004
2022-01-01,1,제주도,808083
2022-01-01,2,제주도,776953
2022-01-01,3,제주도,753246
2022-01-01,4,제주도,750778
2022-01-01,5,제주도,753727
2022-01-01,6,제주도,768753
2022-01-01,7,제주도,790864
2022-01-01,8,제주도,801177
2022-01-01,9,제주도,760354
2022-01-01,10,제주도,631422
2022-01-01,11,제주도,562007
2022-01-01,12,제주도,524110
2022-01-01,13,제주도,503508
2022-01-01,14,제주도,527512
2022-01-01,15,제주도,554490
2022-01-01,16,제주도,636054
2022-01-01,17,제주도,697240
2022-01-01,18,제주도,814315
2022-01-01,19,제주도,864690
2022-01-01,20,제주도,865434
2022-01-01,21,제주도,853992
2022-01-01,22,제주도,826933
2022-01-01,23,제주도,823065
2022-01-01,24,제주도,817491
2022-01-02,1,제주도,777046
2022-01-02,2,제주도,739688
2022-01-02,3,제주도,707592
2022-01-02,4,제주도,692850
2022-01-02,5,제주도,703534
2022-01-02,6,제주도,725573
2022-01-02,7,제주도,750186
2022-01-02,8,제주도,777437
2022-01-02,9,제주도,733883
2022-01-02,10,제주도,623916
2022-01-02,11,제주도,613280
2022-01-02,12,제주도,620859
2022-01-02,13,제주도,609117
2022-01-02,14,제주도,604370
2022-01-02,15,제주도,611287
2022-01-02,16,제주도,637995
2022-01-02,17,제주도,704485
2022-01-02,18,제주도,813650
2022-01-02,19,제주도,870939
2022-01-02,20,제주도,872717
2022-01-02,21,제주도,861693
2022-01-02,22,제주도,836627
2022-01-02,23,제주도,821665
2022-01-02,24,제주도,816834
2022-01-03,1,제주도,773757
2022-01-03,2,제주도,739594
2022-01-03,3,제주도,714052
2022-01-03,4,제주도,701479
2022-01-03,5,제주도,701737
2022-01-03,6,제주도,713753
2022-01-03,7,제주도,754345
2022-01-03,8,제주도,819037
2022-01-03,9,제주도,838088
2022-01-03,10,제주도,758681
2022-01-03,11,제주도,694062
2022-01-03,12,제주도,643067
2022-01-03,13,제주도,604658
2022-01-03,14,제주도,628018
2022-01-03,15,제주도,653199
2022-01-03,16,제주도,696813
2022-01-03,17,제주도,777476
2022-01-03,18,제주도,886994
2022-01-03,19,제주도,929345
2022-01-03,20,제주도,925755
2022-01-03,21,제주도,911348
2022-01-03,22,제주도,873098
2022-01-03,23,제주도,857355
2022-01-03,24,제주도,844436
2022-01-04,1,제주도,794477
2022-01-04,2,제주도,757074
2022-01-04,3,제주도,731366
2022-01-04,4,제주도,720041
2022-01-04,5,제주도,721598
2022-01-04,6,제주도,740247
2022-01-04,7,제주도,774489
2022-01-04,8,제주도,822531
2022-01-04,9,제주도,842673
2022-01-04,10,제주도,814992
2022-01-04,11,제주도,799198
2022-01-04,12,제주도,760839
2022-01-04,13,제주도,717648
2022-01-04,14,제주도,734661
2022-01-04,15,제주도,745278
2022-01-04,16,제주도,759576
2022-01-04,17,제주도,813718
2022-01-04,18,제주도,916262
2022-01-04,19,제주도,946533
2022-01-04,20,제주도,922478
2022-01-04,21,제주도,897478
2022-01-04,22,제주도,852769
2022-01-04,23,제주도,819673
2022-01-04,24,제주도,801541
2022-01-05,1,제주도,754674
2022-01-05,2,제주도,718431
2022-01-05,3,제주도,697508
2022-01-05,4,제주도,680139
2022-01-05,5,제주도,684499
2022-01-05,6,제주도,699926
2022-01-05,7,제주도,736685
2022-01-05,8,제주도,798058
2022-01-05,9,제주도,890668
2022-01-05,10,제주도,942943
2022-01-05,11,제주도,889278
2022-01-05,12,제주도,923148
2022-01-05,13,제주도,931029
2022-01-05,14,제주도,962416
2022-01-05,15,제주도,973593
2022-01-05,16,제주도,975457
2022-01-05,17,제주도,978459
2022-01-05,18,제주도,982801
2022-01-05,19,제주도,962113
2022-01-05,20,제주도,938480
2022-01-05,21,제주도,905189
2022-01-05,22,제주도,856237
2022-01-05,23,제주도,828963
2022-01-05,24,제주도,816387
2022-01-06,1,제주도,766309
2022-01-06,2,제주도,727043
2022-01-06,3,제주도,700398
2022-01-06,4,제주도,688517
2022-01-06,5,제주도,692808
2022-01-06,6,제주도,715746
2022-01-06,7,제주도,758293
2022-01-06,8,제주도,817442
2022-01-06,9,제주도,845959
2022-01-06,10,제주도,752770
2022-01-06,11,제주도,680628
2022-01-06,12,제주도,629763
2022-01-06,13,제주도,591388
2022-01-06,14,제주도,609545
2022-01-06,15,제주도,643242
2022-01-06,16,제주도,689341
2022-01-06,17,제주도,806052
2022-01-06,18,제주도,927012
2022-01-06,19,제주도,967330
2022-01-06,20,제주도,959288
2022-01-06,21,제주도,938019
2022-01-06,22,제주도,899681
2022-01-06,23,제주도,880428
2022-01-06,24,제주도,873021
2022-01-07,1,제주도,831607
2022-01-07,2,제주도,801040
2022-01-07,3,제주도,782348
2022-01-07,4,제주도,772291
2022-01-07,5,제주도,775995
2022-01-07,6,제주도,791140
2022-01-07,7,제주도,828418
2022-01-07,8,제주도,880634
2022-01-07,9,제주도,884251
2022-01-07,10,제주도,759819
2022-01-07,11,제주도,679739
2022-01-07,12,제주도,632802
2022-01-07,13,제주도,602364
2022-01-07,14,제주도,630545
2022-01-07,15,제주도,657537
2022-01-07,16,제주도,710794
2022-01-07,17,제주도,790362
2022-01-07,18,제주도,899996
2022-01-07,19,제주도,947869
2022-01-07,20,제주도,953191
2022-01-07,21,제주도,935725
2022-01-07,22,제주도,897880
2022-01-07,23,제주도,878134
2022-01-07,24,제주도,870503
2022-01-08,1,제주도,828835
2022-01-08,2,제주도,787937
2022-01-08,3,제주도,759427
2022-01-08,4,제주도,743509
2022-01-08,5,제주도,746923
2022-01-08,6,제주도,757824
2022-01-08,7,제주도,766248
2022-01-08,8,제주도,797839
2022-01-08,9,제주도,809412
2022-01-08,10,제주도,743455
2022-01-08,11,제주도,711748
2022-01-08,12,제주도,686360
2022-01-08,13,제주도,646466
2022-01-08,14,제주도,629663
2022-01-08,15,제주도,644445
2022-01-08,16,제주도,673116
2022-01-08,17,제주도,746977
2022-01-08,18,제주도,872938
2022-01-08,19,제주도,931125
2022-01-08,20,제주도,926417
2022-01-08,21,제주도,903422
2022-01-08,22,제주도,867653
2022-01-08,23,제주도,849899
2022-01-08,24,제주도,840159
2022-01-09,1,제주도,798862
2022-01-09,2,제주도,764311
2022-01-09,3,제주도,738806
2022-01-09,4,제주도,724120
2022-01-09,5,제주도,725821
2022-01-09,6,제주도,736533
2022-01-09,7,제주도,744799
2022-01-09,8,제주도,759253
2022-01-09,9,제주도,764561
2022-01-09,10,제주도,700541
2022-01-09,11,제주도,670845
2022-01-09,12,제주도,683941
2022-01-09,13,제주도,667009
2022-01-09,14,제주도,678911
2022-01-09,15,제주도,657681
2022-01-09,16,제주도,666998
2022-01-09,17,제주도,721827
2022-01-09,18,제주도,842283
2022-01-09,19,제주도,905260
2022-01-09,20,제주도,905389
2022-01-09,21,제주도,885410
2022-01-09,22,제주도,860060
2022-01-09,23,제주도,846006
2022-01-09,24,제주도,835681
2022-01-10,1,제주도,785587
2022-01-10,2,제주도,756662
2022-01-10,3,제주도,741907
2022-01-10,4,제주도,735224
2022-01-10,5,제주도,738560
2022-01-10,6,제주도,760913
2022-01-10,7,제주도,795155
2022-01-10,8,제주도,847721
2022-01-10,9,제주도,872463
2022-01-10,10,제주도,791801
2022-01-10,11,제주도,720664
2022-01-10,12,제주도,677482
2022-01-10,13,제주도,644912
2022-01-10,14,제주도,691256
2022-01-10,15,제주도,740638
2022-01-10,16,제주도,767388
2022-01-10,17,제주도,838494
2022-01-10,18,제주도,916969
2022-01-10,19,제주도,961901
2022-01-10,20,제주도,949529
2022-01-10,21,제주도,927319
2022-01-10,22,제주도,877735
2022-01-10,23,제주도,842002
2022-01-10,24,제주도,828488
2022-01-11,1,제주도,785085
2022-01-11,2,제주도,745975
2022-01-11,3,제주도,724538
2022-01-11,4,제주도,717526
2022-01-11,5,제주도,725458
2022-01-11,6,제주도,748059
2022-01-11,7,제주도,792285
2022-01-11,8,제주도,854861
2022-01-11,9,제주도,928896
2022-01-11,10,제주도,980885
2022-01-11,11,제주도,963680
2022-01-11,12,제주도,879184
2022-01-11,13,제주도,830413
2022-01-11,14,제주도,866888
2022-01-11,15,제주도,878812
2022-01-11,16,제주도,928614
2022-01-11,17,제주도,1001283
2022-01-11,18,제주도,1055347
2022-01-11,19,제주도,1054345
2022-01-11,20,제주도,1034848
2022-01-11,21,제주도,1001582
2022-01-11,22,제주도,952631
2022-01-11,23,제주도,922409
2022-01-11,24,제주도,909339
2022-01-12,1,제주도,861562
2022-01-12,2,제주도,826495
2022-01-12,3,제주도,803661
2022-01-12,4,제주도,790595
2022-01-12,5,제주도,789603
2022-01-12,6,제주도,806560
2022-01-12,7,제주도,841922
2022-01-12,8,제주도,897599
2022-01-12,9,제주도,964229
2022-01-12,10,제주도,939901
2022-01-12,11,제주도,887337
2022-01-12,12,제주도,844546
2022-01-12,13,제주도,801297
2022-01-12,14,제주도,776236
2022-01-12,15,제주도,783640
2022-01-12,16,제주도,831502
2022-01-12,17,제주도,902990
2022-01-12,18,제주도,1011313
2022-01-12,19,제주도,1043638
2022-01-12,20,제주도,1025575
2022-01-12,21,제주도,991917
2022-01-12,22,제주도,941426
2022-01-12,23,제주도,898161
2022-01-12,24,제주도,880549
2022-01-13,1,제주도,836880
2022-01-13,2,제주도,792929
2022-01-13,3,제주도,765334
2022-01-13,4,제주도,754368
2022-01-13,5,제주도,763973
2022-01-13,6,제주도,787300
2022-01-13,7,제주도,819693
2022-01-13,8,제주도,868833
2022-01-13,9,제주도,926815
2022-01-13,10,제주도,924342
2022-01-13,11,제주도,917304
2022-01-13,12,제주도,925331
2022-01-13,13,제주도,880121
2022-01-13,14,제주도,880103
2022-01-13,15,제주도,870511
2022-01-13,16,제주도,891801
2022-01-13,17,제주도,974615
2022-01-13,18,제주도,1057620
2022-01-13,19,제주도,1074352
2022-01-13,20,제주도,1051291
2022-01-13,21,제주도,1011565
2022-01-13,22,제주도,959411
2022-01-13,23,제주도,933357
2022-01-13,24,제주도,916748
2022-01-14,1,제주도,864324
2022-01-14,2,제주도,826822
2022-01-14,3,제주도,802559
2022-01-14,4,제주도,790797
2022-01-14,5,제주도,788012
2022-01-14,6,제주도,806826
2022-01-14,7,제주도,843710
2022-01-14,8,제주도,898903
2022-01-14,9,제주도,951463
2022-01-14,10,제주도,924555
2022-01-14,11,제주도,858446
2022-01-14,12,제주도,796630
2022-01-14,13,제주도,714035
2022-01-14,14,제주도,692376
2022-01-14,15,제주도,703339
2022-01-14,16,제주도,766145
2022-01-14,17,제주도,848821
2022-01-14,18,제주도,965886
2022-01-14,19,제주도,1007151
2022-01-14,20,제주도,994498
2022-01-14,21,제주도,965356
2022-01-14,22,제주도,921728
2022-01-14,23,제주도,889097
2022-01-14,24,제주도,870309
2022-01-15,1,제주도,815873
2022-01-15,2,제주도,777571
2022-01-15,3,제주도,752244
2022-01-15,4,제주도,739963
2022-01-15,5,제주도,747457
2022-01-15,6,제주도,759428
2022-01-15,7,제주도,786224
2022-01-15,8,제주도,816082
2022-01-15,9,제주도,847028
2022-01-15,10,제주도,809849
2022-01-15,11,제주도,742523
2022-01-15,12,제주도,678798
2022-01-15,13,제주도,637487
2022-01-15,14,제주도,628662
2022-01-15,15,제주도,644052
2022-01-15,16,제주도,686662
2022-01-15,17,제주도,779027
2022-01-15,18,제주도,863652
2022-01-15,19,제주도,932809
2022-01-15,20,제주도,952559
2022-01-15,21,제주도,938471
2022-01-15,22,제주도,904225
2022-01-15,23,제주도,879369
2022-01-15,24,제주도,859774
2022-01-16,1,제주도,798474
2022-01-16,2,제주도,760858
2022-01-16,3,제주도,729180
2022-01-16,4,제주도,711370
2022-01-16,5,제주도,708541
2022-01-16,6,제주도,723992
2022-01-16,7,제주도,748268
2022-01-16,8,제주도,767945
2022-01-16,9,제주도,774824
2022-01-16,10,제주도,757403
2022-01-16,11,제주도,662455
2022-01-16,12,제주도,627796
2022-01-16,13,제주도,617693
2022-01-16,14,제주도,594777
2022-01-16,15,제주도,609582
2022-01-16,16,제주도,646139
2022-01-16,17,제주도,746150
2022-01-16,18,제주도,885492
2022-01-16,19,제주도,961137
2022-01-16,20,제주도,965285
2022-01-16,21,제주도,948670
2022-01-16,22,제주도,913693
2022-01-16,23,제주도,892302
2022-01-16,24,제주도,875848
2022-01-17,1,제주도,825747
2022-01-17,2,제주도,790428
2022-01-17,3,제주도,763233
2022-01-17,4,제주도,758125
2022-01-17,5,제주도,763940
2022-01-17,6,제주도,779906
2022-01-17,7,제주도,811527
2022-01-17,8,제주도,867360
2022-01-17,9,제주도,920196
2022-01-17,10,제주도,908627
2022-01-17,11,제주도,837460
2022-01-17,12,제주도,800747
2022-01-17,13,제주도,747175
2022-01-17,14,제주도,762157
2022-01-17,15,제주도,783904
2022-01-17,16,제주도,825205
2022-01-17,17,제주도,899646
2022-01-17,18,제주도,988303
2022-01-17,19,제주도,999064
2022-01-17,20,제주도,985666
2022-01-17,21,제주도,957739
2022-01-17,22,제주도,909449
2022-01-17,23,제주도,890707
2022-01-17,24,제주도,888684
2022-01-18,1,제주도,847585
2022-01-18,2,제주도,816720
2022-01-18,3,제주도,796977
2022-01-18,4,제주도,787734
2022-01-18,5,제주도,787730
2022-01-18,6,제주도,807392
2022-01-18,7,제주도,848117
2022-01-18,8,제주도,906956
2022-01-18,9,제주도,926119
2022-01-18,10,제주도,839823
2022-01-18,11,제주도,763380
2022-01-18,12,제주도,682425
2022-01-18,13,제주도,622475
2022-01-18,14,제주도,631380
2022-01-18,15,제주도,648125
2022-01-18,16,제주도,680652
2022-01-18,17,제주도,784126
2022-01-18,18,제주도,945908
2022-01-18,19,제주도,1032017
2022-01-18,20,제주도,1039667
2022-01-18,21,제주도,1019046
2022-01-18,22,제주도,971571
2022-01-18,23,제주도,943431
2022-01-18,24,제주도,930878
2022-01-19,1,제주도,883804
2022-01-19,2,제주도,841837
2022-01-19,3,제주도,809195
2022-01-19,4,제주도,789693
2022-01-19,5,제주도,791481
2022-01-19,6,제주도,812181
2022-01-19,7,제주도,849058
2022-01-19,8,제주도,910035
2022-01-19,9,제주도,924296
2022-01-19,10,제주도,809148
2022-01-19,11,제주도,721269
2022-01-19,12,제주도,666377
2022-01-19,13,제주도,626883
2022-01-19,14,제주도,649175
2022-01-19,15,제주도,649759
2022-01-19,16,제주도,674910
2022-01-19,17,제주도,778819
2022-01-19,18,제주도,918090
2022-01-19,19,제주도,1000312
2022-01-19,20,제주도,999214
2022-01-19,21,제주도,957726
2022-01-19,22,제주도,899625
2022-01-19,23,제주도,879971
2022-01-19,24,제주도,871618
2022-01-20,1,제주도,824466
2022-01-20,2,제주도,789713
2022-01-20,3,제주도,772496
2022-01-20,4,제주도,770734
2022-01-20,5,제주도,780195
2022-01-20,6,제주도,802377
2022-01-20,7,제주도,845225
2022-01-20,8,제주도,910621
2022-01-20,9,제주도,941328
2022-01-20,10,제주도,855034
2022-01-20,11,제주도,775646
2022-01-20,12,제주도,702112
2022-01-20,13,제주도,675281
2022-01-20,14,제주도,701757
2022-01-20,15,제주도,724271
2022-01-20,16,제주도,760650
2022-01-20,17,제주도,859576
2022-01-20,18,제주도,984463
2022-01-20,19,제주도,1038380
2022-01-20,20,제주도,1038100
2022-01-20,21,제주도,1015010
2022-01-20,22,제주도,975186
2022-01-20,23,제주도,954011
2022-01-20,24,제주도,937608
2022-01-21,1,제주도,892176
2022-01-21,2,제주도,854484
2022-01-21,3,제주도,828684
2022-01-21,4,제주도,806280
2022-01-21,5,제주도,793130
2022-01-21,6,제주도,819018
2022-01-21,7,제주도,859120
2022-01-21,8,제주도,917630
2022-01-21,9,제주도,919394
2022-01-21,10,제주도,805112
2022-01-21,11,제주도,769108
2022-01-21,12,제주도,735700
2022-01-21,13,제주도,735058
2022-01-21,14,제주도,781875
2022-01-21,15,제주도,783148
2022-01-21,16,제주도,793315
2022-01-21,17,제주도,812754
2022-01-21,18,제주도,898355
2022-01-21,19,제주도,947900
2022-01-21,20,제주도,947360
2022-01-21,21,제주도,931446
2022-01-21,22,제주도,891992
2022-01-21,23,제주도,859709
2022-01-21,24,제주도,836848
2022-01-22,1,제주도,787650
2022-01-22,2,제주도,749575
2022-01-22,3,제주도,726968
2022-01-22,4,제주도,715020
2022-01-22,5,제주도,715708
2022-01-22,6,제주도,727368
2022-01-22,7,제주도,745171
2022-01-22,8,제주도,773050
2022-01-22,9,제주도,798699
2022-01-22,10,제주도,791923
2022-01-22,11,제주도,749337
2022-01-22,12,제주도,740972
2022-01-22,13,제주도,657568
2022-01-22,14,제주도,583244
2022-01-22,15,제주도,655649
2022-01-22,16,제주도,707133
2022-01-22,17,제주도,764415
2022-01-22,18,제주도,832695
2022-01-22,19,제주도,873682
2022-01-22,20,제주도,866775
2022-01-22,21,제주도,846846
2022-01-22,22,제주도,823125
2022-01-22,23,제주도,806322
2022-01-22,24,제주도,796641
2022-01-23,1,제주도,748524
2022-01-23,2,제주도,713654
2022-01-23,3,제주도,691317
2022-01-23,4,제주도,678567
2022-01-23,5,제주도,681455
2022-01-23,6,제주도,696751
2022-01-23,7,제주도,715891
2022-01-23,8,제주도,738609
2022-01-23,9,제주도,768612
2022-01-23,10,제주도,757542
2022-01-23,11,제주도,726052
2022-01-23,12,제주도,709226
2022-01-23,13,제주도,695898
2022-01-23,14,제주도,703424
2022-01-23,15,제주도,703801
2022-01-23,16,제주도,717986
2022-01-23,17,제주도,772429
2022-01-23,18,제주도,829524
2022-01-23,19,제주도,867067
2022-01-23,20,제주도,860041
2022-01-23,21,제주도,839550
